"","origin","affected","count","d","trade","o_lpop","o_lgdp","o_civr","o_muslim","o_budhist","o_hindu","o_femil","t_lpop","t_lgdp","t_civr","o_elf","o_infmort","occupier"
"4037","France","Colombia",0,5.35926645562149,0.0098447110503912,17.8828258514404,10.2787857055664,2,0.09,0,0,0,17.5241928100586,7.75578641891479,4,0.317999988794327,5,0
"4038","Bangladesh","Colombia",0,10.2119881676333,4.15373961004661e-06,18.6596984863281,5.88706254959106,4,0.83,0,0.159999996423721,71.478,17.5241928100586,7.75578641891479,4,0.0430000014603138,73,0
"4039","Croatia","Colombia",0,5.98889581249859,3.15083307214081e-05,15.2963352203369,8.51864814758301,4,0,0,0,3.124,17.5241928100586,7.75578641891479,4,0.193417996168137,8,0
"4040","Myanmar","Colombia",0,10.8087326849259,2.98140048471396e-06,17.6571102142334,5.68697547912598,7,0.04,0.889999985694885,0,20.585,17.5241928100586,7.75578641891479,4,0.421000003814697,78,0
"4041","Panama","Colombia",0,0.480054548835033,0.0215196218341589,14.8321895599365,8.23679351806641,3,0,0,0,9.279,17.5241928100586,7.75578641891479,4,0.479999989271164,21,0
"4042","Moldova","Colombia",0,6.58372162717972,0,15.2738933563232,6.48264217376709,4,0,0,0,2.107,17.5241928100586,7.75578641891479,4,0.544701993465424,18,0
"4043","Tajikistan","Colombia",0,8.61972613591961,0,15.6282157897949,5.90925884246826,6,0.9,0,0,1.435,17.5241928100586,7.75578641891479,4,0.550000011920929,23,0
"4044","Morocco","Colombia",0,4.73790497956413,5.87021750106942e-05,17.1405467987061,7.23179769515991,4.5,0.987,0,0,66.08,17.5241928100586,7.75578641891479,4,0.398999989032745,49,0
"4047","Latvia","Colombia",0,6.23495344412299,5.74825799048995e-06,14.6951370239258,7.83706903457642,2,0,0,0,0.208,17.5241928100586,7.75578641891479,4,0.575824022293091,15,0
"4048","Costa Rica","Colombia",0,0.777382896893692,0.0141668934375048,15.1110754013062,8.23838806152344,2,0,0,0,4.683,17.5241928100586,7.75578641891479,4,0.458000004291534,13,0
"4049","Ecuador","Colombia",0,0.45256027519584,0.0497033782303333,16.3169460296631,7.43247318267822,3,0,0,0,10.926,17.5241928100586,7.75578641891479,4,0.657000005245209,32,0
"4050","U.S.A.","Colombia",0,2.36948559196057,0.0985385999083519,19.4322814941406,10.3335962295532,1,0,0,0,0,17.5241928100586,7.75578641891479,4,0.574999988079071,7,0
"4051","Iraq","Colombia",0,7.64349350057688,3.18264892484876e-06,16.9200973510742,7.389564037323,7,0.97,0,0,56.693,17.5241928100586,7.75578641891479,4,0.375,103,0
"4052","Central Afr. R.","Colombia",0,6.37288545074585,2.22678067984816e-06,15.0973882675171,5.80739974975586,4.5,0.15,0,0,68.121,17.5241928100586,7.75578641891479,4,0.825999975204468,98,0
"4053","Burkina Faso","Colombia",0,4.97183569212009,5.29338103660848e-05,16.185754776001,5.48652458190918,4,0.5,0,0,87.316,17.5241928100586,7.75578641891479,4,0.712000012397766,104,0
"4055","Turkey","Colombia",0,6.89528790416826,0.000227645374252461,17.9649753570557,7.99525117874146,5,0.998,0,0,25.201,17.5241928100586,7.75578641891479,4,0.254999995231628,38,0
"4056","Singapore","Colombia",0,11.996164461577,0.00394912203773856,15.1823673248291,10.1834478378296,5,0.149,0.425000011920929,0.0399999991059303,12.677,17.5241928100586,7.75578641891479,4,0.398000001907349,4,0
"4057","Haiti","Colombia",0,0.970387183411183,0.00171642540954053,15.8498239517212,5.90219736099243,5,0,0,0,54.343,17.5241928100586,7.75578641891479,4,0.0109999999403954,71,0
"4058","Chad","Colombia",0,6.08913895673067,0,15.8010358810425,5.40563869476318,4.5,0.51,0,0,69.399,17.5241928100586,7.75578641891479,4,0.856000006198883,99,0
"4059","Albania","Colombia",0,6.2067816982095,5.7706497500476e-06,14.9500331878662,6.81715822219849,4.5,0.7,0,0,24.869,17.5241928100586,7.75578641891479,4,0.0961999967694283,25,0
"4061","Netherlands","Colombia",0,5.49869305524606,0.011136781424284,16.5691719055176,10.3147792816162,1,0.044,0,0,0,17.5241928100586,7.75578641891479,4,0.344999998807907,5,0
"4063","Russia","Colombia",0,6.77729302103225,0.000801532238256186,18.8059425354004,7.75791072845459,4,0.24,0,0,0.681,17.5241928100586,7.75578641891479,4,0.333000004291534,17,0
"4064","Canada","Colombia",0,2.82099636695379,0.0159411951899529,17.223352432251,9.99863529205322,1,0,0,0,0,17.5241928100586,7.75578641891479,4,0.768999993801117,5,0
"4065","Gabon","Colombia",0,5.76689608393024,1.2461749065551e-05,13.9701957702637,8.42650604248047,4,0,0,0,37.8,17.5241928100586,7.75578641891479,4,0.808000028133392,86,0
"4066","Sri Lanka","Colombia",0,10.4647079904787,0.000136123257107101,16.7493667602539,6.75564956665039,4,0.07,0.699999988079071,0.150000005960464,11.836,17.5241928100586,7.75578641891479,4,0.421999990940094,16,0
"4067","Afghanistan","Colombia",0,8.82402969575006,9.28088775253855e-06,17.0383777618408,5.90808296203613,7,0.99,0,0,78.1,17.5241928100586,7.75578641891479,4,0.667999982833862,149,0
"4068","Jamaica","Colombia",0,0.943220955981103,0.00310957967303693,14.7617483139038,7.68165683746338,2.5,0,0,0,10.121,17.5241928100586,7.75578641891479,4,0.42399999499321,21,0
"4069","Poland","Colombia",0,6.17711309488899,0.000392816320527345,17.4713497161865,8.16438865661621,2,0,0,0,0.31,17.5241928100586,7.75578641891479,4,0.0350000001490116,10,0
"4070","Rwanda","Colombia",0,7.1984073971896,0,15.9079914093018,5.55027103424072,6,0.046,0,0,42.949,17.5241928100586,7.75578641891479,4,0.259999990463257,69,0
"4071","Cote d'Ivoire","Colombia",0,4.72564534509049,4.51752603112254e-05,16.5368061065674,6.64203119277954,4,0.4,0,0,64.576,17.5241928100586,7.75578641891479,4,0.896000027656555,88,0
"4072","Guinea","Colombia",0,4.14576566526863,1.1938827810809e-05,15.7736482620239,6.39943742752075,5,0.85,0,0,73,17.5241928100586,7.75578641891479,4,0.750999987125397,118,0
"4073","Kenya","Colombia",0,7.65947839286696,0.000110873130324762,17.1724071502686,5.81312227249146,5.5,0.1,0,0,26.816,17.5241928100586,7.75578641891479,4,0.882000029087067,76,0
"4074","Ghana","Colombia",0,5.10694565452715,6.02205818722723e-06,16.7278614044189,6.00704288482666,3,0.16,0,0,40.217,17.5241928100586,7.75578641891479,4,0.874000012874603,65,0
"4075","Uzbekistan","Colombia",0,8.50756446350031,0,16.9977226257324,6.18374490737915,6,0.88,0,0,1.361,17.5241928100586,7.75578641891479,4,0.477999985218048,22,0
"4076","Nigeria","Colombia",0,5.569470768793,0.000137441995320842,18.6113014221191,5.53790235519409,5,0.5,0,0,47.813,17.5241928100586,7.75578641891479,4,0.85699999332428,123,0
"4077","Italy","Colombia",0,5.83193858803187,0.0114800799638033,17.8690338134766,9.92320919036865,2,0,0,0,2.102,17.5241928100586,7.75578641891479,4,0.114000000059605,5,0
"4078","Kuwait","Colombia",0,7.9386809919493,9.76432129391469e-05,14.4393615722656,9.54591751098633,4.5,0.85,0,0.0500000007450581,22.135,17.5241928100586,7.75578641891479,4,0.787999987602234,12,0
"4079","Syria","Colombia",0,7.19424424764335,0.000227755881496705,16.549877166748,6.69736528396606,7,0.9,0,0,42.07,17.5241928100586,7.75578641891479,4,0.209999993443489,28,0
"4081","Ireland","Colombia",0,5.05460212898378,0.00396124459803104,15.1270809173584,10.1496114730835,1,0,0,0,0,17.5241928100586,7.75578641891479,4,0.028999999165535,6,0
"4082","India","Colombia",0,9.44441785320848,0.000378865777747706,20.7030639648438,6.10444355010986,3.5,0.12,0,0.813000023365021,56.533,17.5241928100586,7.75578641891479,4,0.878000020980835,70,0
"4083","Nepal","Colombia",0,9.80970173393369,4.33912276776027e-07,16.9065532684326,5.46367597579956,4,0.038,0.0780000016093254,0.861999988555908,78.178,17.5241928100586,7.75578641891479,4,0.658999979496002,77,0
"4084","Honduras","Colombia",0,1.10848355401006,0.00236361776478589,15.6236238479614,6.5722074508667,3,0,0,0,26.773,17.5241928100586,7.75578641891479,4,0.119999997317791,36,0
"4085","Algeria","Colombia",0,5.31053942871996,3.98640186176635e-05,17.1999015808105,7.3644061088562,5.5,0.99,0,0,45.931,17.5241928100586,7.75578641891479,4,0.29899999499321,35,0
"4087","Drc","Colombia",0,6.19553818439466,0.000653769355267286,17.6908702850342,4.60084247589111,6,0.1,0,0,52.976,17.5241928100586,7.75578641891479,4,0.90200001001358,90,0
"4088","Finland","Colombia",0,6.24741530239633,0.00758482655510306,15.4550895690918,10.318660736084,1,0,0,0,0,17.5241928100586,7.75578641891479,4,0.12899999320507,4,0
"4091","Trinidad & Tobago","Colombia",0,0.956158379386242,0.0252673868089914,14.0663785934448,8.50862407684326,2,0.058,0,0.237999990582466,8.491,17.5241928100586,7.75578641891479,4,0.638999998569489,16,0
"4092","Bolivia","Colombia",0,1.51211930245789,0.0102534163743258,15.8886823654175,6.86058473587036,3,0,0,0,22.406,17.5241928100586,7.75578641891479,4,0.740000009536743,60,0
"4093","Thailand","Colombia",0,11.1090131039763,0.000948501867242157,17.9065170288086,7.93605709075928,3,0.038,0.949999988079071,0.00100000004749745,6.941,17.5241928100586,7.75578641891479,4,0.63400000333786,29,0
"4094","Spain","Colombia",0,4.98124405749764,0.010075026191771,17.4892768859863,9.72631645202637,2,0,0,0,3.551,17.5241928100586,7.75578641891479,4,0.46000000834465,5,0
"4095","Chile","Colombia",1,2.63646105088102,0.0196187254041433,16.5101375579834,8.56620407104492,2,0,0,0,4.756,17.5241928100586,7.75578641891479,4,0.514999985694885,10,0
"4098","Egypt","Colombia",0,6.96222604729931,2.11040223803138e-05,17.9361724853516,7.0676417350769,6,0.94,0,0,58.302,17.5241928100586,7.75578641891479,4,0.025000000372529,49,0
"4099","Saudi Arabia","Colombia",0,7.97736062537196,0.000151671949424781,16.7961292266846,8.81570148468018,7,1,0,0,36.069,17.5241928100586,7.75578641891479,4,0.300000011920929,20,0
"4100","Armenia","Colombia",0,7.45831659904687,4.38892448073602e-06,14.9727058410645,7.03308296203613,4,0,0,0,2.606155,17.5241928100586,7.75578641891479,4,0.133000001311302,15,0
"4101","Argentina","Colombia",0,2.89133669792578,0.00624360982328653,17.4018039703369,8.99179840087891,3,0,0,0,3.403,17.5241928100586,7.75578641891479,4,0.287999987602234,19,0
"4102","China","Colombia",0,9.28267403392425,0.00126073986757547,20.9383773803711,6.65306282043457,6.5,0.03,0.100000001490116,0,25.583,17.5241928100586,7.75578641891479,4,0.130999997258186,31,0
"4104","Portugal","Colombia",0,4.67433649842841,0.00353950425051153,16.1148910522461,9.4292573928833,1,0,0,0,11.167,17.5241928100586,7.75578641891479,4,0.00700000021606684,8,0
"4105","Oman","Colombia",0,8.69507949773309,4.12740655519883e-06,14.6492891311646,8.69083690643311,6,0.95,0,0.0500000007450581,42.894,17.5241928100586,7.75578641891479,4,0.142000004649162,18,0
"4106","Mexico","Colombia",0,1.97229924971438,0.0166440084576607,18.3714904785156,8.19596576690674,4,0,0,0,11.284,17.5241928100586,7.75578641891479,4,0.218999996781349,30,0
"4107","Malaysia","Colombia",0,11.8200925208894,0.000545125047210604,16.9156036376953,8.44575023651123,5,0.604,0.19200000166893,0.063000001013279,18.215,17.5241928100586,7.75578641891479,4,0.718999981880188,8,0
"4109","Sierra Leone","Colombia",0,4.17779704383664,2.2794220058131e-06,15.390456199646,5.07518577575684,5.5,0.6,0,0,77.4,17.5241928100586,7.75578641891479,4,0.767000019550323,169,0
"4110","Libya","Colombia",0,5.88346863457727,0,15.4366970062256,8.51719284057617,7,0.97,0,0,34.905,17.5241928100586,7.75578641891479,4,0.26800000667572,23,0
"4111","Ethiopia","Colombia",0,7.70442174503926,1.63965898991592e-06,17.9312896728516,4.73172473907471,4.5,0.45,0,0,71.521,17.5241928100586,7.75578641891479,4,0.765999972820282,107,0
"4112","Zimbabwe","Colombia",0,7.3345719124223,1.8421789718559e-05,16.3169460296631,6.46213531494141,5,0.01,0,0,17.312,17.5241928100586,7.75578641891479,4,0.472000002861023,73,0
"4113","Uruguay","Colombia",0,2.96386117446763,0.00225317594595253,15.0060939788818,8.77946186065674,2,0,0,0,2.067,17.5241928100586,7.75578641891479,4,0.375,16,0
"4114","Dominican Rep.","Colombia",0,0.999258169741686,0.00600334024056792,15.9077711105347,7.56537818908691,3,0,0,0,17.246,17.5241928100586,7.75578641891479,4,0.483000010251999,40,0
"4115","Togo","Colombia",0,5.17330313594272,0.000112360845378134,15.2643432617188,5.82014417648315,5,0.2,0,0,60.456,17.5241928100586,7.75578641891479,4,0.707000017166138,78,0
"4116","Korea, Rep.","Colombia",0,9.22126852456911,0.0072323833592236,17.6528091430664,9.42343330383301,2,0,0.5,0,4.149,17.5241928100586,7.75578641891479,4,0.00300000002607703,54,0
"4117","Benin","Colombia",0,5.26790781092296,2.51585406658705e-05,15.5989570617676,6.00181007385254,2,0.2,0,0,78.238,17.5241928100586,7.75578641891479,4,0.524999976158142,87,0
"4118","Australia","Colombia",0,8.95793802898215,0.000986370141617954,16.7493667602539,10.0479793548584,1,0,0,0,0,17.5241928100586,7.75578641891479,4,0.437000006437302,5,0
"4119","Cuba","Colombia",0,1.39375849168704,0.00182801752816886,16.2224559783936,6.8480052947998,7,0,0,0,3.729,17.5241928100586,7.75578641891479,4,0.638000011444092,7,0
"4121","Mauritania","Colombia",0,4.02624399084365,0,14.7290458679199,6.19400453567505,5.59999990463257,1,0,0,71.126,17.5241928100586,7.75578641891479,4,0.319000005722046,90,0
"4123","U.K.","Colombia",0,5.27895912693873,0.0108455950394273,17.8981189727783,9.98385238647461,2,0.03,0,0.00999999977648258,0,17.5241928100586,7.75578641891479,4,0.388999998569489,6,0
"4124","Zambia","Colombia",0,7.12044932074385,1.10783662421454e-06,16.0840950012207,5.98107004165649,4,0.25,0,0.239999994635582,31.025,17.5241928100586,7.75578641891479,4,0.806999981403351,114,0
"4126","Peru","Colombia",1,1.16750538661307,0.0155769204720855,17.0263538360596,7.7543363571167,4,0,0,0,15.817,17.5241928100586,7.75578641891479,4,0.509999990463257,40,0
"4127","Belarus","Colombia",0,6.4269855161074,6.50761066935956e-05,16.1249713897705,7.21069192886353,6,0,0,0,0.497,17.5241928100586,7.75578641891479,4,0.32218399643898,11,0
"4128","Laos","Colombia",0,10.8537289612273,1.1858102197948e-06,15.4324026107788,6.07651996612549,6,0,0.600000023841858,0,69.779,17.5241928100586,7.75578641891479,4,0.547999978065491,96,0
"4129","Mali","Colombia",0,4.53478992748266,0,16.1476535797119,5.65223169326782,3,0.9,0,0,68.969,17.5241928100586,7.75578641891479,4,0.833000004291534,117,0
"4130","Nicaragua","Colombia",0,0.981597381884582,0.00066063366830349,15.3862676620483,6.07462215423584,2,0,0,0,33.985,17.5241928100586,7.75578641891479,4,0.389999985694885,36,0
"4131","Liberia","Colombia",0,4.34995122681895,7.40520335966721e-05,14.9012136459351,5.06913232803345,5,0.2,0,0,65.428,17.5241928100586,7.75578641891479,4,0.897000014781952,114,0
"4132","Iran","Colombia",0,7.94486730102596,4.37771268479992e-06,17.9410305023193,7.38988780975342,6.5,0.99,0,0,33.51,17.5241928100586,7.75578641891479,4,0.75,26,0
"4133","New Zealand","Colombia",0,7.51591666736991,0.00112358829937875,15.1484565734863,9.77384090423584,1,0,0,0,0,17.5241928100586,7.75578641891479,4,0.421000003814697,5,0
"4134","Cambodia","Colombia",0,11.3106557738817,1.70813711974915e-06,16.2578582763672,5.68605184555054,6,0,0.949999988079071,0,45.171,17.5241928100586,7.75578641891479,4,0.1858000010252,102,0
"4135","Paraguay","Colombia",0,2.33761605160932,0.00309992278926075,15.4678163528442,7.50971269607544,3,0,0,0,8.544,17.5241928100586,7.75578641891479,4,0.180000007152557,24,0
"4136","Mongolia","Colombia",0,8.80164138571818,3.05980256598559e-06,14.6725225448608,6.04488801956177,3,0.02,0,0.959999978542328,1.388,17.5241928100586,7.75578641891479,4,0.349000006914139,50,0
"4137","Mauritius","Colombia",0,9.00630984149079,0,13.9636974334717,8.30333137512207,2,0.166,0,0.519999980926514,19.917,17.5241928100586,7.75578641891479,4,0.488999992609024,19,0
"4138","Tanzania","Colombia",0,7.85088930791525,0,17.284366607666,5.23435163497925,4.5,0.35,0,0,36.516,17.5241928100586,7.75578641891479,4,0.919000029563904,85,0
"4139","Brazil","Colombia",0,2.27551638385221,0.0099672619253397,18.9274978637695,8.42549896240234,4,0,0,0,15.586,17.5241928100586,7.75578641891479,4,0.575999975204468,33,0
"4140","Sweden","Colombia",0,6.01595883562858,0.00684638740494847,15.9961309432983,10.3106269836426,1,0,0,0,0,17.5241928100586,7.75578641891479,4,0.136999994516373,4,0
"4141","Belgium","Colombia",0,5.46352489123421,0.0149068627506495,16.1378974914551,10.3069505691528,2,0,0,0,0,17.5241928100586,7.75578641891479,4,0.58899998664856,6,0
"4142","Senegal","Colombia",0,3.90819410147457,2.9692288080696e-05,16.0163269042969,6.38768768310547,4,0.94,0,0,74.219,17.5241928100586,7.75578641891479,4,0.791000008583069,5,0
"4143","Guinea-Biss","Colombia",0,4.02201871195869,2.62857315647125e-06,13.9546899795532,5.36751508712769,4.5,0.45,0,0,79.094,17.5241928100586,7.75578641891479,4,0.783999979496002,128,0
"4144","El Salvador","Colombia",0,1.20680470041503,0.00226183934137225,15.6130867004395,7.46229267120361,3,0,0,0,25.129,17.5241928100586,7.75578641891479,4,0.158999994397163,31,0
"4145","Malawi","Colombia",0,7.48316408399907,0,16.1064281463623,5.11416053771973,3,0.2,0,0,55.633,17.5241928100586,7.75578641891479,4,0.606000006198883,134,0
"4146","Austria","Colombia",0,5.9978857665743,0.00142369198147207,15.9047107696533,10.3707408905029,1,0.085,0,0,0,17.5241928100586,7.75578641891479,4,0.152999997138977,5,0
"4147","Philippines","Colombia",0,10.7494514526649,0.000134458940010518,18.1032257080078,7.04413223266602,3,0.05,0,0,5.44,17.5241928100586,7.75578641891479,4,0.859000027179718,32,0
"4149","Madagascar","Colombia",0,8.37782614202232,1.77821075340034e-05,16.4965324401855,5.49355363845825,4,0.07,0,0,42.254,17.5241928100586,7.75578641891479,4,0.870999991893768,92,0
"4150","United Arab E.","Colombia",0,8.42834561285702,0.000224904390051961,14.8176116943359,9.71221733093262,5,0.96,0,0,22.584,17.5241928100586,7.75578641891479,4,0.241999998688698,8,0
"4151","Denmark","Colombia",0,5.82212438150319,0.000693503418006003,15.4834060668945,10.5319690704346,1,0.02,0,0,0,17.5241928100586,7.75578641891479,4,0.0610000006854534,5,0
"4152","Sudan","Colombia",0,7.22584794702028,7.2886900852609e-06,17.2167072296143,5.70769500732422,7,0.7,0,0,56.725,17.5241928100586,7.75578641891479,4,0.731000006198883,69,0
"4153","Greece","Colombia",0,6.44091570085234,0.000452752865385264,16.1668853759766,9.45141410827637,3,0.013,0,0,4.666,17.5241928100586,7.75578641891479,4,0.0850000008940697,6,0
"4154","Slovenia","Colombia",0,5.91851599832188,0.000874704797752202,14.4999198913574,9.31708335876465,2,0.01,0,0,0.406,17.5241928100586,7.75578641891479,4,0.398048013448715,5,0
"4155","Angola","Colombia",0,6.08014825816928,1.28486326502752e-05,16.3332061767578,6.2516565322876,6,0,0,0,2.606,17.5241928100586,7.75578641891479,4,0.782999992370605,124,0
"4156","Uganda","Colombia",0,7.34769665383812,1.27429239000776e-05,16.8600330352783,5.82908058166504,4,0.16,0,0,45.754,17.5241928100586,7.75578641891479,4,0.921999990940094,101,0
"4157","Indonesia","Colombia",0,12.3077670270947,0.000447937025455758,19.1336307525635,6.94025564193726,4.5,0.88,0.00999999977648258,0.0199999995529652,19.703,17.5241928100586,7.75578641891479,4,0.757000029087067,43,0
